name,lon_lat,coor_type,category
قور طيارات,"[[44.267242, 28.725708]]",POINT,أسماء ثانوية
قور معطان,"[[41.663375, 30.938852]]",POINT,أسماء ثانوية
قويرات المحاني,"[[45.450783, 28.866062]]",POINT,أسماء ثانوية
كتيفا الخور,"[[39.259901, 31.275415]]",POINT,أسماء ثانوية
كريم,"[[45.037658, 28.607068]]",POINT,أسماء ثانوية
كسر التمياط,"[[42.398987, 30.488606]]",POINT,أسماء ثانوية
كسر العواذر,"[[42.556915, 29.326973]]",POINT,أسماء ثانوية
لقف,"[[43.664818, 28.680496]]",POINT,أسماء ثانوية
ليل,"[[41.101098, 31.328394]]",POINT,أسماء ثانوية
م. سلطان جنوب شرق,"[[45.179858, 27.874439]]",POINT,أسماء ثانوية
م. سلطان شمال شرق,"[[45.167842, 28.43399]]",POINT,أسماء ثانوية
م. سلطان شمال غرب,"[[44.703541, 28.618591]]",POINT,أسماء ثانوية
م.سلطان جنوب غرب,"[[44.615951, 28.088651]]",POINT,أسماء ثانوية
متينات المديد,"[[44.350541, 28.299966]]",POINT,أسماء ثانوية
مجيلس البحيرات,"[[40.0336, 31.696737]]",POINT,أسماء ثانوية
مجيلس المراء,"[[39.97736, 31.409268]]",POINT,أسماء ثانوية
مجيلس منقولة,"[[39.964871, 31.590092]]",POINT,أسماء ثانوية
محافير البريكات,"[[39.994547, 31.529839]]",POINT,أسماء ثانوية
محافير البويهي,"[[39.503982, 31.095235]]",POINT,أسماء ثانوية
محافير الصدى,"[[39.306335, 31.461325]]",POINT,أسماء ثانوية
محافير القعساء,"[[39.489605, 31.36749]]",POINT,أسماء ثانوية
محافير المراء,"[[40.144429, 31.636312]]",POINT,أسماء ثانوية
محمية  مسيج,"[[41.109145, 31.146519]]",POINT,أسماء ثانوية
محمية الحرة,"[[39.008954, 30.94677]]",POINT,أسماء ثانوية
محمية عذفاء,"[[41.535273, 29.170675]]",POINT,أسماء ثانوية
محمية مسيج,"[[41.002865, 30.877161]]",POINT,أسماء ثانوية
مدحلة,"[[39.927835, 31.806622]]",POINT,أسماء ثانوية
مدرة سنار,"[[41.784332, 29.680724]]",POINT,أسماء ثانوية
مزارع,"[[43.973894, 29.314699]]",POINT,أسماء ثانوية
مزارع الامير,"[[41.47738, 30.735734]]",POINT,أسماء ثانوية
مزارع الجبرين,"[[44.024963, 29.281461]]",POINT,أسماء ثانوية
مشاش المحوى,"[[44.097705, 28.482013]]",POINT,أسماء ثانوية
مشاش ام عبيد,"[[45.491059, 29.130571]]",POINT,أسماء ثانوية
مصمد الحلمي,"[[41.886063, 29.59631]]",POINT,أسماء ثانوية
مصمد المنصرمة,"[[41.752338, 29.13969]]",POINT,أسماء ثانوية
مصنع اسمنت حائل,"[[43.198435, 28.273702]]",POINT,أسماء ثانوية
مطار عرعر,"[[41.136332, 30.90291]]",POINT,أسماء ثانوية
مطق سمير,"[[42.281356, 29.538395]]",POINT,أسماء ثانوية
مظلة,"[[40.082889, 31.85312]]",POINT,أسماء ثانوية
مظله,"[[39.986436, 31.832585]]",POINT,أسماء ثانوية
مفارش ناظرة الشرقي,"[[43.224893, 29.520607]]",POINT,أسماء ثانوية
مفرش روثية مشعان,"[[41.176479, 31.080022]]",POINT,أسماء ثانوية
مفرش عاذر,"[[43.265877, 28.938932]]",POINT,أسماء ثانوية
مقر المسيكين,"[[41.796455, 29.785309]]",POINT,أسماء ثانوية
مقطع النفود,"[[44.756584, 27.779102]]",POINT,أسماء ثانوية
مقناص,"[[41.807957, 29.102783]]",POINT,أسماء ثانوية
مقناص,"[[42.193358, 29.533675]]",POINT,أسماء ثانوية
مقناص,"[[42.338562, 29.024506]]",POINT,أسماء ثانوية
مقناص,"[[42.683344, 29.016695]]",POINT,أسماء ثانوية
مقناص,"[[42.588158, 28.841858]]",POINT,أسماء ثانوية
مقناص,"[[43.061171, 28.668222]]",POINT,أسماء ثانوية
مقناص,"[[42.786856, 28.921423]]",POINT,أسماء ثانوية
مقناص,"[[43.174896, 28.958673]]",POINT,أسماء ثانوية
مقناص,"[[43.43256, 28.469439]]",POINT,أسماء ثانوية
مقناص,"[[43.638811, 28.516903]]",POINT,أسماء ثانوية
مقناص,"[[43.85004, 28.533297]]",POINT,أسماء ثانوية
مقناص الخطوط,"[[45.046241, 27.802083]]",POINT,أسماء ثانوية
مقناص سدره,"[[44.650755, 27.794552]]",POINT,أسماء ثانوية
مقناص سواد ورطى,"[[44.706631, 27.798157]]",POINT,أسماء ثانوية
مقناص عاذر,"[[42.544727, 28.974295]]",POINT,أسماء ثانوية
مقناص نبوت,"[[44.676247, 27.845364]]",POINT,أسماء ثانوية
مقناص نبوت,"[[44.714184, 27.756615]]",POINT,أسماء ثانوية
مكمن الخلاة,"[[38.091059, 31.53589]]",POINT,أسماء ثانوية
مكمن عذيفاء,"[[41.615009, 29.178314]]",POINT,أسماء ثانوية
مكيمن خويمة,"[[41.801262, 31.187439]]",POINT,أسماء ثانوية
مكينة الهوة,"[[39.498081, 31.986523]]",POINT,أسماء ثانوية
منشبية ام سعيره,"[[43.633339, 29.399951]]",POINT,أسماء ثانوية
ناظرة ام غار,"[[43.151357, 29.440205]]",POINT,أسماء ثانوية
ندفا ام برميل,"[[39.738514, 31.107016]]",POINT,أسماء ثانوية
نقذة الحمره,"[[43.4149, 29.74926]]",POINT,أسماء ثانوية
نقرة الدويرة,"[[42.804, 29.293756]]",POINT,أسماء ثانوية
نقرة الوجاج,"[[43.896132, 28.649104]]",POINT,أسماء ثانوية
نقرة ام اذن,"[[43.57697, 28.612862]]",POINT,أسماء ثانوية
نقرة ام مقناة,"[[42.751751, 29.37079]]",POINT,أسماء ثانوية
نقع الكلب,"[[42.296097, 30.18455]]",POINT,أسماء ثانوية
نقيرات الرعيان,"[[42.271228, 29.477177]]",POINT,أسماء ثانوية
هداليل الغرابيات,"[[44.00003, 29.049869]]",POINT,أسماء ثانوية
هذلول اعيوج,"[[44.133368, 28.899837]]",POINT,أسماء ثانوية
هذلول الحدقه,"[[44.500079, 28.51656]]",POINT,أسماء ثانوية
هذلول القراين,"[[44.383306, 28.699937]]",POINT,أسماء ثانوية
هذلول المغطي,"[[44.526451, 28.47049]]",POINT,أسماء ثانوية
هذلول مطربه,"[[44.25014, 28.916531]]",POINT,أسماء ثانوية
هشم عريفج,"[[44.544153, 28.981011]]",POINT,أسماء ثانوية
هشم قمران,"[[43.963294, 29.584723]]",POINT,أسماء ثانوية
هشم هباس,"[[44.315457, 29.261613]]",POINT,أسماء ثانوية
هشوم الضبعه,"[[43.83502, 29.646778]]",POINT,أسماء ثانوية
عطفة غنام الزبدة,"[[43.9299298, 28.99167]]",POINT,أسماء ثانوية
ظهرة النفخى,"[[43.839691000000016, 29.218169]]",POINT,أسماء ثانوية
أبن سعيد,"[[40.785842, 31.063178]]",POINT,أسماء رئيسة
أبو صور,"[[44.41751, 29.031222]]",POINT,أسماء رئيسة
أم الضيان,"[[41.976292, 30.947542]]",POINT,أسماء رئيسة
ابن بكر,"[[40.646024, 31.210291]]",POINT,أسماء رئيسة
ابن عايش,"[[42.351437, 30.307438]]",POINT,أسماء رئيسة
ابن لغيصم,"[[45.236678, 28.23673]]",POINT,أسماء رئيسة
اعيوج لينة,"[[44.03698, 28.817267]]",POINT,أسماء رئيسة
الادية,"[[42.203014, 29.279766]]",POINT,أسماء رئيسة
البرازية,"[[45.121257, 28.811817]]",POINT,أسماء رئيسة
الجبيلي,"[[41.613851, 29.18222]]",POINT,أسماء رئيسة
الحدق,"[[43.352931, 29.23301]]",POINT,أسماء رئيسة
الحدقة,"[[44.330478, 28.452187]]",POINT,أسماء رئيسة
الحماد,"[[37.987225, 31.425362]]",POINT,أسماء رئيسة
الحيانيه,"[[39.818745, 31.357899]]",POINT,أسماء رئيسة
الخشيبي,"[[44.040413, 29.299228]]",POINT,أسماء رئيسة
الدخول,"[[44.412918, 27.891369]]",POINT,أسماء رئيسة
الدويد,"[[42.295089, 30.230448]]",POINT,أسماء رئيسة
الديدب,"[[41.274519, 30.830641]]",POINT,أسماء رئيسة
السليمانية,"[[41.149185, 30.559351]]",POINT,أسماء رئيسة
الشريفات,"[[43.342888, 29.729927]]",POINT,أسماء رئيسة
العجرمية,"[[43.081105, 29.954588]]",POINT,أسماء رئيسة
القصورية,"[[44.399185, 29.042079]]",POINT,أسماء رئيسة
اللميماء,"[[42.493637, 30.554416]]",POINT,أسماء رئيسة
المصندق,"[[43.846092, 29.30824]]",POINT,أسماء رئيسة
الهبكة و الهبيكة,"[[42.293565, 29.832001]]",POINT,أسماء رئيسة
ام رضمة,"[[44.69691, 28.680539]]",POINT,أسماء رئيسة
ام عشر,"[[45.06727, 27.72033]]",POINT,أسماء رئيسة
رغوة,"[[44.051721, 28.609858]]",POINT,أسماء رئيسة
رفحاء,"[[43.534827, 29.613347]]",POINT,أسماء رئيسة
روضة ابن هباس,"[[44.312797, 29.149389]]",POINT,أسماء رئيسة
زبالا,"[[43.556113, 29.391496]]",POINT,أسماء رئيسة
زهوة,"[[42.100532, 29.687827]]",POINT,أسماء رئيسة
سامودة,"[[44.894643, 27.859097]]",POINT,أسماء رئيسة
شركة الفوسفات,"[[39.472439, 31.645861]]",POINT,أسماء رئيسة
شعبة نصاب,"[[44.740534, 28.889022]]",POINT,أسماء رئيسة
طريف,"[[38.670094, 31.681824]]",POINT,أسماء رئيسة
عرعر,"[[41.015117, 30.96576]]",POINT,أسماء رئيسة
قرية التمياط,"[[43.137152, 29.852965]]",POINT,أسماء رئيسة
قرية الجلاميد,"[[40.104067, 31.279321]]",POINT,أسماء رئيسة
قرية العويقيلة,"[[42.233591, 30.35486]]",POINT,أسماء رئيسة
قرية الكاسب,"[[41.939578, 30.497746]]",POINT,أسماء رئيسة
قرية المركوز,"[[42.63279, 30.13361]]",POINT,أسماء رئيسة
قيصومة فيحان,"[[42.967765, 29.1784]]",POINT,أسماء رئيسة
كمب ابن سمير - السلمانية,"[[42.281592, 29.540563]]",POINT,أسماء رئيسة
لوقة,"[[42.743447, 29.825563]]",POINT,أسماء رئيسة
لينة,"[[43.732538, 28.76225]]",POINT,أسماء رئيسة
مركز الابيض,"[[40.819809, 31.675408]]",POINT,أسماء رئيسة
مركز الامغر,"[[42.214279, 31.013031]]",POINT,أسماء رئيسة
مركز الباعجه,"[[38.73127, 31.90155]]",POINT,أسماء رئيسة
مركز البطن,"[[43.74361, 29.919419]]",POINT,أسماء رئيسة
مركز الجراني,"[[38.264008, 31.80439]]",POINT,أسماء رئيسة
مركز الخبراء,"[[38.999062, 31.972275]]",POINT,أسماء رئيسة
مركز الدبوسه,"[[41.685562, 31.265373]]",POINT,أسماء رئيسة
مركز الدميثه,"[[38.537292, 31.854858]]",POINT,أسماء رئيسة
مركز السيسبي,"[[39.959915, 32.018967]]",POINT,أسماء رئيسة
مركز الصحن,"[[42.795181, 30.599327]]",POINT,أسماء رئيسة
مركز الظهره,"[[45.847664, 29.105186]]",POINT,أسماء رئيسة
مركز الفيضه,"[[41.939964, 31.164436]]",POINT,أسماء رئيسة
مركز القرية,"[[41.160986, 31.512222]]",POINT,أسماء رئيسة
مركز الليفيه,"[[43.137474, 30.352135]]",POINT,أسماء رئيسة
مركز المحافير,"[[42.544899, 30.777855]]",POINT,أسماء رئيسة
مركز النظيم,"[[44.035606, 29.676819]]",POINT,أسماء رئيسة
مركز الهوة,"[[39.580328, 32.080185]]",POINT,أسماء رئيسة
مركز اليوبهي,"[[43.437538, 30.123138]]",POINT,أسماء رئيسة
مركز ام الحشو,"[[40.651817, 31.796837]]",POINT,أسماء رئيسة
مركز ام الحيران,"[[45.146599, 29.157372]]",POINT,أسماء رئيسة
مركز تبال,"[[40.37585, 31.9276]]",POINT,أسماء رئيسة
مركز جديدة عرعر,"[[41.443391, 31.323159]]",POINT,أسماء رئيسة
مركز خالد,"[[46.057885, 29.089394]]",POINT,أسماء رئيسة
مركز سماح,"[[45.518074, 29.134026]]",POINT,أسماء رئيسة
مركز عظامان,"[[38.175774, 31.664314]]",POINT,أسماء رئيسة
مركز عنازه,"[[39.221535, 32.112007]]",POINT,أسماء رئيسة
مركز محمية الحره,"[[38.493047, 30.953486]]",POINT,أسماء رئيسة
مركز نصاب,"[[44.714828, 29.193785]]",POINT,أسماء رئيسة
مركز نعيج,"[[38.000679, 31.642685]]",POINT,أسماء رئيسة
مركزالحمايه الرئيسي,"[[39.259944, 31.209218]]",POINT,أسماء رئيسة
نعيجان,"[[42.104051, 29.542515]]",POINT,أسماء رئيسة
هجرة ابن شريم,"[[43.359582, 29.943988]]",POINT,أسماء رئيسة
هجرة أم خنصر,"[[41.594539, 30.694964]]",POINT,أسماء رئيسة
هجرة ابن بشيت,"[[44.48493, 28.602304]]",POINT,أسماء رئيسة
هجرة ابن ثنيان,"[[42.011869, 30.461826]]",POINT,أسماء رئيسة
هجرة ابن سوقي,"[[43.26519, 29.764988]]",POINT,أسماء رئيسة
سنار,"[[43.829677, 28.708048]]",POINT,أسماء رئيسة
هجرة الجبهان- الجميمة,"[[43.634884, 29.567857]]",POINT,أسماء رئيسة
هجرة العجل,"[[43.313427, 29.717116]]",POINT,أسماء رئيسة
هجرة دغيليب,"[[44.923181, 28.804758]]",POINT,أسماء رئيسة
بركة,"[[43.348317, 28.673651]]",POINT,تجمع مياه
بركة,"[[43.37029, 28.677599]]",POINT,تجمع مياه
بركة (الهتيم) القاع,"[[43.627202, 29.757607]]",POINT,تجمع مياه
بركة الثليماء,"[[43.612289, 29.625149]]",POINT,تجمع مياه
بركة الجميمة,"[[43.603728, 29.605579]]",POINT,تجمع مياه
بركة الخشيبي,"[[43.90317, 29.192626]]",POINT,تجمع مياه
بركة الشيحيات,"[[43.475003, 29.095531]]",POINT,تجمع مياه
بركة الظفيري,"[[43.616753, 29.987698]]",POINT,تجمع مياه
بركة العميا,"[[43.390846, 28.977127]]",POINT,تجمع مياه
بركة العمياء,"[[43.620358, 29.883327]]",POINT,تجمع مياه
بركة الياس,"[[40.800154, 31.205399]]",POINT,تجمع مياه
بركة زبالا,"[[43.562508, 29.397869]]",POINT,تجمع مياه
بركة شريف الجعيب,"[[41.556366, 30.758822]]",POINT,تجمع مياه
بركة غصن,"[[41.490963, 31.054401]]",POINT,تجمع مياه
بركة غصن,"[[41.98612, 31.093111]]",POINT,تجمع مياه
حيراء فيحان,"[[43.381405, 29.543095]]",POINT,تجمع مياه
خب الاشياخ,"[[42.546723, 28.718498]]",POINT,تجمع مياه
خب التمياط,"[[43.786676, 28.625779]]",POINT,تجمع مياه
خب الحيانية,"[[42.422504, 28.711417]]",POINT,تجمع مياه
خب المعدى,"[[44.87606, 27.615337]]",POINT,تجمع مياه
خب المندس,"[[42.134156, 28.90887]]",POINT,تجمع مياه
خب سحا,"[[42.578931, 28.800595]]",POINT,تجمع مياه
خب سحاء,"[[42.08622, 28.851342]]",POINT,تجمع مياه
خب سحيبة,"[[41.57366, 28.868272]]",POINT,تجمع مياه
خباري البريكات,"[[41.916597, 29.829791]]",POINT,تجمع مياه
خباري الرقطان,"[[39.467611, 31.928909]]",POINT,تجمع مياه
خباري السروجيات,"[[39.226427, 31.981952]]",POINT,تجمع مياه
خباري الشبهة,"[[39.763727, 31.080902]]",POINT,تجمع مياه
خباري الشريزة,"[[39.452934, 32.078876]]",POINT,تجمع مياه
خباري الضباعيات,"[[41.522827, 30.88583]]",POINT,تجمع مياه
خباري المباوقيات,"[[41.447296, 31.183319]]",POINT,تجمع مياه
خباري الندوف,"[[39.731026, 31.161175]]",POINT,تجمع مياه
خباري الهوة,"[[39.606807, 31.98457]]",POINT,تجمع مياه
خباري عروس,"[[39.575243, 31.143901]]",POINT,تجمع مياه
خبراء ابن رشيد,"[[45.081646, 28.99116]]",POINT,تجمع مياه
خبراء اخيضر,"[[37.961712, 31.353285]]",POINT,تجمع مياه
خبراء الجلعد,"[[43.305016, 29.216595]]",POINT,تجمع مياه
خبراء الحنو و البرق,"[[38.465795, 31.407681]]",POINT,تجمع مياه
خبراء الروض,"[[42.584531, 29.785674]]",POINT,تجمع مياه
خبراء الشديد,"[[38.823495, 31.659529]]",POINT,تجمع مياه
خبراء الصانع,"[[44.208963, 29.010429]]",POINT,تجمع مياه
خبراء العتيبي,"[[44.2731, 28.824434]]",POINT,تجمع مياه
خبراء القيق,"[[39.287968, 30.950031]]",POINT,تجمع مياه
خبراء الكاسب,"[[41.786156, 30.283513]]",POINT,تجمع مياه
خبراء اللقطة,"[[41.74427, 29.900322]]",POINT,تجمع مياه
خبراء اللميماء ام تليل,"[[42.536767, 30.559738]]",POINT,تجمع مياه
خبراء المزوى,"[[42.488894, 29.775009]]",POINT,تجمع مياه
خبراء المسعري,"[[44.533296, 28.731887]]",POINT,تجمع مياه
خبراء المعيقلي,"[[45.060017, 28.080304]]",POINT,تجمع مياه
خبراء المنجوره,"[[44.451177, 28.933289]]",POINT,تجمع مياه
خبراء النعرة,"[[42.847624, 29.58468]]",POINT,تجمع مياه
خبراء الهجم,"[[39.371223, 31.649895]]",POINT,تجمع مياه
خبراء ام الضيان,"[[41.924772, 31.006529]]",POINT,تجمع مياه
خبراء ام خنصر,"[[41.611512, 30.795557]]",POINT,تجمع مياه
خبراء ام طرفاة,"[[41.771951, 30.019155]]",POINT,تجمع مياه
خبراء ام غماره,"[[38.84654, 31.816514]]",POINT,تجمع مياه
خبراء زلاقة,"[[38.77058, 31.278419]]",POINT,تجمع مياه
خبراء شمر,"[[42.066479, 30.093613]]",POINT,تجمع مياه
خبراء صوير,"[[44.447594, 28.998413]]",POINT,تجمع مياه
خبراء علي,"[[43.341923, 28.997555]]",POINT,تجمع مياه
خبراء فهران,"[[44.513898, 28.935156]]",POINT,تجمع مياه
خبراء مدحلة,"[[39.647427, 31.948457]]",POINT,تجمع مياه
خبراء مرعيد,"[[44.134827, 29.568844]]",POINT,تجمع مياه
خبراء مطربه,"[[44.050713, 28.738003]]",POINT,تجمع مياه
خبراء مقناص,"[[42.743597, 29.165096]]",POINT,تجمع مياه
خبراء منجورة,"[[41.485405, 30.919991]]",POINT,تجمع مياه
خبراء نصلة,"[[39.242048, 31.317902]]",POINT,تجمع مياه
خبراء نواظر,"[[43.125501, 29.635384]]",POINT,تجمع مياه
خبرة البردويل,"[[38.949966, 31.883354]]",POINT,تجمع مياه
خبرة الجريبه,"[[43.683143, 29.500158]]",POINT,تجمع مياه
خبرة المحاني,"[[45.533309, 28.83321]]",POINT,تجمع مياه
روض هزاع الشعلان,"[[41.91473, 29.546185]]",POINT,تجمع مياه
روضة الخميسيه,"[[44.061785, 28.691869]]",POINT,تجمع مياه
روضة ام المهابش,"[[45.179193, 27.975247]]",POINT,تجمع مياه
روضة ام المهابيش,"[[45.112717, 27.918835]]",POINT,تجمع مياه
روضة ام عشر,"[[45.067291, 27.749405]]",POINT,تجمع مياه
روضة عليان,"[[41.397772, 31.358328]]",POINT,تجمع مياه
روضة محارب,"[[45.104692, 28.30606]]",POINT,تجمع مياه
سد العوشزي,"[[40.854013, 30.900121]]",POINT,تجمع مياه
سد الغرابة,"[[40.83395, 30.883019]]",POINT,تجمع مياه
شعبان الارطاويات,"[[43.141015, 29.029913]]",POINT,تجمع مياه
شعبان البضاضيك,"[[44.714913, 28.34228]]",POINT,تجمع مياه
شعبان الخور,"[[39.174671, 31.40871]]",POINT,تجمع مياه
شعبان الخور,"[[39.319918, 31.134074]]",POINT,تجمع مياه
شعبان الروثية الشرقية,"[[38.841476, 31.150703]]",POINT,تجمع مياه
شعبان الروثية الغربية,"[[38.685093, 31.206644]]",POINT,تجمع مياه
شعبان الشبهه,"[[40.375035, 31.754994]]",POINT,تجمع مياه
شعبان الشبهه,"[[40.443785, 31.695685]]",POINT,تجمع مياه
شعبان الشبهه,"[[40.538692, 31.838508]]",POINT,تجمع مياه
شعبان العاذريات,"[[44.938374, 27.708077]]",POINT,تجمع مياه
شعبان العكرشي,"[[43.821888, 28.456414]]",POINT,تجمع مياه
شعبان العوج,"[[42.936587, 29.067786]]",POINT,تجمع مياه
شعبان العوج,"[[42.896354, 29.06137]]",POINT,تجمع مياه
شعبان اللبيدي,"[[41.871514, 29.442308]]",POINT,تجمع مياه
شعبان رجل القلات,"[[42.606869, 29.545047]]",POINT,تجمع مياه
شعبان مديسيسات,"[[43.467085, 29.534104]]",POINT,تجمع مياه
شعيب أم شيح,"[[43.185904, 28.474309]]",POINT,تجمع مياه
شعيب أم طليحة,"[[43.202384, 28.390689]]",POINT,تجمع مياه
شعيب أم قليب,"[[43.150263, 28.515551]]",POINT,تجمع مياه
شعيب أم قليب,"[[43.084517, 28.395753]]",POINT,تجمع مياه
شعيب ابا الجرفان,"[[43.912826, 28.101461]]",POINT,تجمع مياه
شعيب ابا الرمم,"[[43.122518, 29.187305]]",POINT,تجمع مياه
شعيب ابا الرمم,"[[43.467901, 29.228439]]",POINT,تجمع مياه
شعيب ابا الرواث,"[[44.859881, 28.773601]]",POINT,تجمع مياه
شعيب ابا رواث,"[[43.75037, 29.393363]]",POINT,تجمع مياه
شعيب ابو ارطى,"[[44.602089, 27.673531]]",POINT,تجمع مياه
شعيب ابو خشبة,"[[44.108949, 28.123348]]",POINT,تجمع مياه
شعيب ابو خميس,"[[40.489747, 31.598117]]",POINT,تجمع مياه
شعيب ابو رغاب,"[[41.082087, 31.112831]]",POINT,تجمع مياه
شعيب ابو رمث,"[[42.875669, 29.320815]]",POINT,تجمع مياه
شعيب ابو سعرة,"[[43.916194, 28.974123]]",POINT,تجمع مياه
شعيب ابو شظاظ,"[[44.448538, 28.975647]]",POINT,تجمع مياه
شعيب ابو عرجاة,"[[42.41626, 29.325449]]",POINT,تجمع مياه
شعيب ابو عشر,"[[44.585202, 27.680182]]",POINT,تجمع مياه
شعيب ابو عشرة,"[[44.033546, 28.287005]]",POINT,تجمع مياه
شعيب ابو عوشز,"[[43.018062, 29.496145]]",POINT,تجمع مياه
شعيب ابو هذلول,"[[44.026186, 28.244348]]",POINT,تجمع مياه
شعيب ارقط,"[[39.416735, 31.834688]]",POINT,تجمع مياه
شعيب ارقط,"[[39.57447, 31.551189]]",POINT,تجمع مياه
شعيب اعيوج,"[[44.099293, 28.869302]]",POINT,تجمع مياه
شعيب الأرطاوي,"[[43.878922, 28.201754]]",POINT,تجمع مياه
شعيب الأرطاوي,"[[43.837852, 28.246579]]",POINT,تجمع مياه
شعيب الأرطاوي,"[[43.39222, 28.485661]]",POINT,تجمع مياه
شعيب الأرطاوي أبو طلحة,"[[43.336515, 28.442037]]",POINT,تجمع مياه
شعيب الأرطاوي أبو طلحة,"[[43.367436, 28.373179]]",POINT,تجمع مياه
شعيب الأسيد,"[[38.176997, 31.100192]]",POINT,تجمع مياه
شعيب الابيتر,"[[39.729953, 31.512115]]",POINT,تجمع مياه
شعيب الارطاوي,"[[42.217026, 30.661812]]",POINT,تجمع مياه
شعيب الارطاوي,"[[41.9502, 29.29882]]",POINT,تجمع مياه
شعيب الارطاوي,"[[42.080662, 29.473829]]",POINT,تجمع مياه
شعيب الارطاوي,"[[42.006183, 29.440591]]",POINT,تجمع مياه
شعيب الافيح,"[[40.600534, 31.117702]]",POINT,تجمع مياه
شعيب الافيح,"[[43.054497, 29.277041]]",POINT,تجمع مياه
شعيب الاويسط,"[[40.896499, 31.171989]]",POINT,تجمع مياه
شعيب البحيرة,"[[40.074348, 31.699462]]",POINT,تجمع مياه
شعيب البدع,"[[43.314242, 28.440449]]",POINT,تجمع مياه
شعيب البردويل,"[[39.047384, 31.882324]]",POINT,تجمع مياه
شعيب البسيتين,"[[43.640871, 28.42869]]",POINT,تجمع مياه
شعيب البشوك,"[[44.83072, 27.904587]]",POINT,تجمع مياه
شعيب البغدادي,"[[42.480526, 30.154016]]",POINT,تجمع مياه
شعيب البقرة,"[[39.137378, 31.762869]]",POINT,تجمع مياه
شعيب البلادي,"[[44.783428, 27.929006]]",POINT,تجمع مياه
شعيب البويب,"[[42.044678, 29.593434]]",POINT,تجمع مياه
شعيب الثرياء,"[[43.088293, 28.64507]]",POINT,تجمع مياه
شعيب الثميلة,"[[38.062928, 31.542177]]",POINT,تجمع مياه
شعيب الثميلة,"[[43.61347, 28.823297]]",POINT,تجمع مياه
شعيب الثميلة,"[[43.653188, 28.821924]]",POINT,تجمع مياه
شعيب الجبر,"[[38.616128, 31.481409]]",POINT,تجمع مياه
شعيب الجراني,"[[38.481331, 31.778984]]",POINT,تجمع مياه
شعيب الجرداء,"[[43.795903, 29.007318]]",POINT,تجمع مياه
شعيب الحدق,"[[43.361514, 29.234169]]",POINT,تجمع مياه
شعيب الحضير,"[[43.037717, 29.112589]]",POINT,تجمع مياه
شعيب الحضير,"[[43.113785, 29.130592]]",POINT,تجمع مياه
شعيب الحفيرة,"[[43.81397, 29.016438]]",POINT,تجمع مياه
شعيب الحمار,"[[41.751952, 30.929153]]",POINT,تجمع مياه
شعيب الحمرة,"[[43.477921, 29.769967]]",POINT,تجمع مياه
شعيب الحنظلية ام رضمة,"[[40.39675, 30.849073]]",POINT,تجمع مياه
شعيب الحنظلية ام رضمة,"[[40.56663, 30.788026]]",POINT,تجمع مياه
شعيب الحنظلية ام غدران,"[[40.445137, 30.796909]]",POINT,تجمع مياه
شعيب الحوايا,"[[44.075625, 28.116889]]",POINT,تجمع مياه
شعيب الخد,"[[40.54028, 31.741583]]",POINT,تجمع مياه
شعيب الخديد,"[[42.690296, 29.710121]]",POINT,تجمع مياه
شعيب الخديد,"[[42.677228, 29.723661]]",POINT,تجمع مياه
شعيب الخرش,"[[43.238389, 28.604858]]",POINT,تجمع مياه
شعيب الخسائر,"[[44.477613, 28.856599]]",POINT,تجمع مياه
شعيب الخشيبي,"[[43.776484, 29.095767]]",POINT,تجمع مياه
شعيب الخشيبي,"[[43.984773, 29.255798]]",POINT,تجمع مياه
شعيب الخشيبية,"[[44.09322, 28.536043]]",POINT,تجمع مياه
شعيب الخشيبية,"[[44.340348, 28.57883]]",POINT,تجمع مياه
شعيب الخفس,"[[41.213, 31.078284]]",POINT,تجمع مياه
شعيب الخليقة,"[[40.742261, 31.452119]]",POINT,تجمع مياه
شعيب الخميسية,"[[44.136114, 28.80435]]",POINT,تجمع مياه
شعيب الخميسيه,"[[44.011853, 28.63625]]",POINT,تجمع مياه
شعيب الخنبش,"[[44.921765, 27.814872]]",POINT,تجمع مياه
شعيب الخويش,"[[44.370239, 28.482356]]",POINT,تجمع مياه
شعيب الخويش,"[[44.612861, 28.478172]]",POINT,تجمع مياه
شعيب الخيسة,"[[43.344176, 28.575289]]",POINT,تجمع مياه
شعيب الدغيمية,"[[43.044648, 28.487506]]",POINT,تجمع مياه
شعيب الدمثي,"[[43.256414, 29.287748]]",POINT,تجمع مياه
شعيب الدميثة,"[[38.649173, 31.85827]]",POINT,تجمع مياه
شعيب الدميثة,"[[41.854692, 29.727416]]",POINT,تجمع مياه
شعيب الدهان,"[[44.001038, 28.797054]]",POINT,تجمع مياه
شعيب الدويرة,"[[42.930129, 29.414477]]",POINT,تجمع مياه
شعيب الذيبة,"[[44.038911, 27.99634]]",POINT,تجمع مياه
شعيب الرصيف,"[[43.17215, 29.323754]]",POINT,تجمع مياه
شعيب الرفيعي,"[[40.775907, 31.389506]]",POINT,تجمع مياه
شعيب الرمانة,"[[42.821531, 29.058774]]",POINT,تجمع مياه
شعيب الرمثي,"[[42.068818, 29.340234]]",POINT,تجمع مياه
شعيب الرمثية,"[[42.064784, 29.206188]]",POINT,تجمع مياه
شعيب الرمثية,"[[42.193379, 29.298735]]",POINT,تجمع مياه
شعيب الرمثية,"[[42.966371, 29.421215]]",POINT,تجمع مياه
شعيب الرميلة,"[[43.982112, 28.304708]]",POINT,تجمع مياه
شعيب الروثية,"[[43.022525, 29.307597]]",POINT,تجمع مياه
