name,lon_lat,coor_type,category
القويعية,"[[41.261344, 23.408539]]",POINT,أسماء رئيسة
الكراع,"[[38.718417, 24.786208]]",POINT,أسماء رئيسة
الكريزية,"[[40.58738, 25.294218]]",POINT,أسماء رئيسة
اللثامة,"[[38.6952, 24.76151]]",POINT,أسماء رئيسة
اللثامة,"[[39.475937, 23.912601]]",POINT,أسماء رئيسة
اللجيجة,"[[39.286444, 25.737813]]",POINT,أسماء رئيسة
اللحي,"[[37.365639, 26.850629]]",POINT,أسماء رئيسة
اللقامين,"[[39.442956, 23.579557]]",POINT,أسماء رئيسة
اللهبان,"[[38.959687, 24.191122]]",POINT,أسماء رئيسة
الماوية,"[[41.509438, 25.159721]]",POINT,أسماء رئيسة
المبروكية,"[[39.424438, 24.500005]]",POINT,أسماء رئيسة
المبلج,"[[38.430004, 25.013616]]",POINT,أسماء رئيسة
المثلث,"[[38.341277, 24.79037]]",POINT,أسماء رئيسة
المثنى,"[[39.002495, 24.382503]]",POINT,أسماء رئيسة
المجامع,"[[39.932234, 24.652076]]",POINT,أسماء رئيسة
المجردية,"[[39.444437, 26.032512]]",POINT,أسماء رئيسة
المجرمه,"[[39.457226, 23.641398]]",POINT,أسماء رئيسة
المجصة,"[[40.296414, 23.297024]]",POINT,أسماء رئيسة
المجيرمه,"[[39.144502, 24.196529]]",POINT,أسماء رئيسة
المحامة,"[[41.610761, 24.762969]]",POINT,أسماء رئيسة
المحاوشيه,"[[38.88128, 23.812866]]",POINT,أسماء رئيسة
المحتجبه,"[[41.084983, 23.876188]]",POINT,أسماء رئيسة
المحفر,"[[40.51923, 24.968512]]",POINT,أسماء رئيسة
المخروقة,"[[40.464342, 25.029216]]",POINT,أسماء رئيسة
المدينة المنورة,"[[39.619467, 24.468656]]",POINT,أسماء رئيسة
المذخره,"[[40.283647, 23.275523]]",POINT,أسماء رئيسة
المراشده,"[[39.183404, 24.320233]]",POINT,أسماء رئيسة
المرامية,"[[37.874358, 25.637133]]",POINT,أسماء رئيسة
المرتجة,"[[39.06661, 23.932986]]",POINT,أسماء رئيسة
المرقبيه,"[[39.166603, 24.203589]]",POINT,أسماء رئيسة
المرية,"[[40.527921, 24.788589]]",POINT,أسماء رئيسة
المرير,"[[39.534709, 23.813403]]",POINT,أسماء رئيسة
المرير,"[[40.540838, 24.29944]]",POINT,أسماء رئيسة
المزرع,"[[40.397973, 23.854194]]",POINT,أسماء رئيسة
المزرع,"[[40.627956, 23.534904]]",POINT,أسماء رئيسة
المزرع,"[[39.897881, 23.010178]]",POINT,أسماء رئيسة
المزرعة,"[[38.395758, 24.292767]]",POINT,أسماء رئيسة
المزيرعة,"[[41.438434, 23.536749]]",POINT,أسماء رئيسة
المسجد,"[[39.197524, 24.015899]]",POINT,أسماء رئيسة
المسحنة,"[[38.972969, 24.248157]]",POINT,أسماء رئيسة
المسيجيد,"[[39.094226, 24.086666]]",POINT,أسماء رئيسة
المشاعلة,"[[41.987407, 24.19992]]",POINT,أسماء رئيسة
المشانية,"[[39.690793, 23.826535]]",POINT,أسماء رئيسة
المشيريف,"[[39.191601, 24.011135]]",POINT,أسماء رئيسة
المضاويح,"[[39.300585, 25.872524]]",POINT,أسماء رئيسة
المضبر,"[[40.120676, 24.742477]]",POINT,أسماء رئيسة
المضيبعة,"[[39.218187, 24.174342]]",POINT,أسماء رئيسة
المضيق,"[[39.621162, 23.321915]]",POINT,أسماء رئيسة
المطاوي,"[[39.543142, 25.127792]]",POINT,أسماء رئيسة
المطين,"[[39.340518, 23.957126]]",POINT,أسماء رئيسة
المعرج,"[[38.946426, 24.21273]]",POINT,أسماء رئيسة
المعرش,"[[39.362404, 25.55259]]",POINT,أسماء رئيسة
المعيزلة,"[[39.068885, 23.972597]]",POINT,أسماء رئيسة
المغدار,"[[39.102466, 24.227557]]",POINT,أسماء رئيسة
المغرة,"[[40.210862, 24.896457]]",POINT,أسماء رئيسة
المفارجه,"[[39.369979, 23.976738]]",POINT,أسماء رئيسة
المقنع,"[[38.69226, 24.729903]]",POINT,أسماء رئيسة
الملبنة,"[[39.521255, 23.175488]]",POINT,أسماء رئيسة
الملحة,"[[39.465337, 23.79231]]",POINT,أسماء رئيسة
الملسن,"[[37.895858, 26.771171]]",POINT,أسماء رئيسة
الملعبة,"[[39.077146, 23.498189]]",POINT,أسماء رئيسة
الملقاة,"[[39.068413, 24.262791]]",POINT,أسماء رئيسة
المليبي,"[[38.278384, 24.861159]]",POINT,أسماء رئيسة
المليحة,"[[39.70695, 26.383882]]",POINT,أسماء رئيسة
المليليح,"[[39.161153, 24.817021]]",POINT,أسماء رئيسة
المندسة,"[[39.3079014, 24.6281215]]",POINT,أسماء رئيسة
المندسة,"[[41.144958, 24.03991]]",POINT,أسماء رئيسة
المنقى,"[[39.407251, 25.875399]]",POINT,أسماء رئيسة
المنمدبة,"[[41.856494, 24.436212]]",POINT,أسماء رئيسة
المنهاة,"[[38.93162, 24.223373]]",POINT,أسماء رئيسة
المهد,"[[40.588775, 23.51027]]",POINT,أسماء رئيسة
المورعي,"[[38.781502, 24.49095]]",POINT,أسماء رئيسة
المويرده,"[[39.153428, 24.216099]]",POINT,أسماء رئيسة
المويلح,"[[38.921428, 24.014804]]",POINT,أسماء رئيسة
المويهية,"[[41.11835, 23.093734]]",POINT,أسماء رئيسة
الميت,"[[39.20454, 23.995707]]",POINT,أسماء رئيسة
الميراد,"[[39.12343, 24.247019]]",POINT,أسماء رئيسة
النازية,"[[39.092038, 24.054909]]",POINT,أسماء رئيسة
الناصفه,"[[39.103689, 23.894298]]",POINT,أسماء رئيسة
النباة,"[[37.609377, 24.34257]]",POINT,أسماء رئيسة
النجف,"[[38.049817, 24.485736]]",POINT,أسماء رئيسة
النجل,"[[37.372355, 26.796384]]",POINT,أسماء رئيسة
النجيل,"[[37.210221, 26.695254]]",POINT,أسماء رئيسة
النجيل,"[[38.486996, 24.312508]]",POINT,أسماء رئيسة
النخاعي,"[[38.063893, 26.716669]]",POINT,أسماء رئيسة
النخلات,"[[41.579497, 23.855889]]",POINT,أسماء رئيسة
النخير,"[[39.100428, 23.921936]]",POINT,أسماء رئيسة
الرصفا,"[[40.437198, 25.099339]]",POINT,أسماء رئيسة
النخيل القديم,"[[40.4493, 25.063999]]",POINT,أسماء رئيسة
الندبية,"[[40.431941, 22.875016]]",POINT,أسماء رئيسة
النساء,"[[40.66083, 25.249994]]",POINT,أسماء رئيسة
النشيفة,"[[37.264552, 27.019565]]",POINT,أسماء رئيسة
النطاة,"[[39.275007, 25.735281]]",POINT,أسماء رئيسة
النعام,"[[39.413216, 23.994226]]",POINT,أسماء رئيسة
النفازي,"[[41.470063, 24.920275]]",POINT,أسماء رئيسة
النقرة,"[[39.574578, 23.786795]]",POINT,أسماء رئيسة
النقياء,"[[39.050539, 24.347763]]",POINT,أسماء رئيسة
النقيب,"[[38.958507, 24.002895]]",POINT,أسماء رئيسة
النقيعاء,"[[39.752655, 23.886788]]",POINT,أسماء رئيسة
الهاشمي,"[[38.870187, 23.962791]]",POINT,أسماء رئيسة
الهجمية,"[[37.942722, 24.858563]]",POINT,أسماء رئيسة
الهذلولي,"[[39.667211, 26.316462]]",POINT,أسماء رئيسة
الهرارة,"[[40.569634, 23.864343]]",POINT,أسماء رئيسة
الهرشة,"[[40.301735, 23.501151]]",POINT,أسماء رئيسة
الهزم,"[[39.020627, 24.337163]]",POINT,أسماء رئيسة
الهميج,"[[41.232355, 25.03737]]",POINT,أسماء رئيسة
الهميجة,"[[41.89486, 24.336648]]",POINT,أسماء رئيسة
الهندية,"[[39.672317, 23.658543]]",POINT,أسماء رئيسة
الهويشمي,"[[38.872225, 23.954723]]",POINT,أسماء رئيسة
الهيم,"[[38.586259, 24.687481]]",POINT,أسماء رئيسة
الوادي,"[[39.241319, 25.65093]]",POINT,أسماء رئيسة
الواسطة,"[[38.898082, 23.881509]]",POINT,أسماء رئيسة
الوجب,"[[40.067632, 24.955552]]",POINT,أسماء رئيسة
الودي,"[[39.125555, 24.43001]]",POINT,أسماء رئيسة
الودي,"[[39.545631, 24.175694]]",POINT,أسماء رئيسة
الورد,"[[37.237644, 26.442976]]",POINT,أسماء رئيسة
الوطية,"[[39.2593, 23.784027]]",POINT,أسماء رئيسة
الوطية,"[[39.275286, 23.738923]]",POINT,أسماء رئيسة
الولجة,"[[38.81695, 24.103553]]",POINT,أسماء رئيسة
اليتمة,"[[39.64262, 23.810463]]",POINT,أسماء رئيسة
اليسره,"[[38.475044, 24.39527]]",POINT,أسماء رئيسة
اليسيرة,"[[39.617558, 23.31625]]",POINT,أسماء رئيسة
ام الحصن,"[[39.272325, 25.751803]]",POINT,أسماء رئيسة
ام الطيفان,"[[38.83285, 23.82072]]",POINT,أسماء رئيسة
ام الغيران,"[[40.8179, 22.86772]]",POINT,أسماء رئيسة
ام المخاييل,"[[40.368276, 23.53971]]",POINT,أسماء رئيسة
ام المسن,"[[38.540726, 24.609203]]",POINT,أسماء رئيسة
ام جرفين,"[[38.830276, 25.17899]]",POINT,أسماء رئيسة
ام ذيان,"[[38.926771, 24.036884]]",POINT,أسماء رئيسة
ام زرب,"[[38.469057, 25.605462]]",POINT,أسماء رئيسة
ام سريحه,"[[39.100642, 24.269121]]",POINT,أسماء رئيسة
ام فحي,"[[38.904176, 24.032292]]",POINT,أسماء رئيسة
اوديه,"[[41.179376, 25.402687]]",POINT,أسماء رئيسة
بئر الصائغ,"[[39.255695, 24.283175]]",POINT,أسماء رئيسة
بئر الغنم,"[[39.10959, 23.91921]]",POINT,أسماء رئيسة
بئر قيضي,"[[39.286594, 23.642921]]",POINT,أسماء رئيسة
بدائع الرحامين,"[[41.845229, 24.363341]]",POINT,أسماء رئيسة
بدائع الظليعة,"[[38.079836, 26.490548]]",POINT,أسماء رئيسة
بدائع العثيا,"[[40.496657, 24.484491]]",POINT,أسماء رئيسة
بدائع الهراسين,"[[41.327734, 24.001522]]",POINT,أسماء رئيسة
بدر حنين,"[[38.790879, 23.785443]]",POINT,أسماء رئيسة
بديع الرحامين,"[[41.394403, 24.276395]]",POINT,أسماء رئيسة
بديع الصوان,"[[38.962863, 24.130397]]",POINT,أسماء رئيسة
برقه,"[[38.964665, 24.139066]]",POINT,أسماء رئيسة
برمة,"[[38.825598, 25.765643]]",POINT,أسماء رئيسة
بريقه,"[[38.963313, 24.16121]]",POINT,أسماء رئيسة
بطحي,"[[41.912584, 25.026963]]",POINT,أسماء رئيسة
بطن نخل,"[[40.496593, 24.865043]]",POINT,أسماء رئيسة
بلدة خيبر القديمة,"[[39.26254, 25.721569]]",POINT,أسماء رئيسة
بلغة,"[[41.604602, 24.94169]]",POINT,أسماء رئيسة
بواط,"[[39.205742, 24.728529]]",POINT,أسماء رئيسة
بيضان,"[[40.416834, 23.048372]]",POINT,أسماء رئيسة
ترجم,"[[39.047298, 24.023409]]",POINT,أسماء رئيسة
تفيدة,"[[38.083591, 24.214897]]",POINT,أسماء رئيسة
تناضب,"[[37.891695, 24.748013]]",POINT,أسماء رئيسة
تناضب,"[[39.382424, 24.040081]]",POINT,أسماء رئيسة
تيدد,"[[39.003074, 24.827642]]",POINT,أسماء رئيسة
ثرب,"[[41.734421, 24.230969]]",POINT,أسماء رئيسة
ثربة,"[[37.839854, 26.873181]]",POINT,أسماء رئيسة
ثعيل,"[[39.094398, 23.995814]]",POINT,أسماء رئيسة
ثور,"[[39.190722, 25.661767]]",POINT,أسماء رئيسة
جثيوث,"[[37.809963, 26.077423]]",POINT,أسماء رئيسة
جدعاء,"[[39.677553, 26.29436]]",POINT,أسماء رئيسة
جراجر,"[[38.720219, 24.942977]]",POINT,أسماء رئيسة
جزيرة البريدي,"[[37.675745, 24.264979]]",POINT,أسماء رئيسة
جزيرة عشقه,"[[37.647572, 24.252255]]",POINT,أسماء رئيسة
جوبة الحجر,"[[37.964737, 26.830115]]",POINT,أسماء رئيسة
جيدة,"[[37.442114, 26.14023]]",POINT,أسماء رئيسة
جيلة,"[[37.740827, 26.535738]]",POINT,أسماء رئيسة
حاذة,"[[40.603924, 22.61364]]",POINT,أسماء رئيسة
حجلة,"[[37.968771, 25.293231]]",POINT,أسماء رئيسة
حرزة,"[[40.477474, 24.07995]]",POINT,أسماء رئيسة
حريمل,"[[38.71213, 25.54553]]",POINT,أسماء رئيسة
حزرة,"[[39.166882, 24.21361]]",POINT,أسماء رئيسة
حلفه,"[[37.280581, 27.025037]]",POINT,أسماء رئيسة
حنذ,"[[39.854965, 23.344402]]",POINT,أسماء رئيسة
حويرة,"[[39.071674, 24.392223]]",POINT,أسماء رئيسة
حويمضة,"[[41.272395, 24.423659]]",POINT,أسماء رئيسة
خرص,"[[38.239074, 24.120076]]",POINT,أسماء رئيسة
خرص,"[[38.969085, 24.122221]]",POINT,أسماء رئيسة
خشب,"[[39.2924735, 24.6739948]]",POINT,أسماء رئيسة
خضرة,"[[39.700899, 23.116608]]",POINT,أسماء رئيسة
خلص,"[[39.377296, 23.820291]]",POINT,أسماء رئيسة
خور السلجه,"[[38.49987, 23.668756]]",POINT,أسماء رئيسة
خيبر,"[[39.292409, 25.70039]]",POINT,أسماء رئيسة
خيف,"[[38.498991, 24.415333]]",POINT,أسماء رئيسة
خيف الحزامي,"[[38.933272, 24.0218]]",POINT,أسماء رئيسة
خيف الكساء,"[[38.913381, 24.075959]]",POINT,أسماء رئيسة
خيف ام ذيان,"[[38.921642, 24.038064]]",POINT,أسماء رئيسة
خيف حسين,"[[38.4954501, 24.4199181]]",POINT,أسماء رئيسة
خيف فاضل,"[[38.429253, 24.352763]]",POINT,أسماء رئيسة
دبدبة فضلاء,"[[37.823396, 26.382444]]",POINT,أسماء رئيسة
دحمولة,"[[41.997836, 24.393232]]",POINT,أسماء رئيسة
دخنة,"[[38.963249, 24.396579]]",POINT,أسماء رئيسة
دريبس,"[[39.221363, 23.35968]]",POINT,أسماء رئيسة
دعب السقو,"[[40.414667, 25.25332]]",POINT,أسماء رئيسة
دغبج,"[[38.903897, 23.862433]]",POINT,أسماء رئيسة
دماسة,"[[41.414745, 23.959529]]",POINT,أسماء رئيسة
دنن,"[[37.873607, 26.679161]]",POINT,أسماء رئيسة
دوينة,"[[37.902832, 24.744816]]",POINT,أسماء رئيسة
ذارة,"[[40.32933, 25.0069]]",POINT,أسماء رئيسة
راس البريكه,"[[38.518023, 23.622365]]",POINT,أسماء رئيسة
راس المخرف,"[[37.437201, 24.412801]]",POINT,أسماء رئيسة
راس المعجز,"[[38.416336, 23.813231]]",POINT,أسماء رئيسة
الاقصاب,"[[38.87023, 24.262512]]",POINT,أسماء رئيسة
رحبة علوش,"[[40.24395, 25.051918]]",POINT,أسماء رئيسة
رحقان,"[[39.042256, 24.169171]]",POINT,أسماء رئيسة
رحيب,"[[38.896623, 23.993454]]",POINT,أسماء رئيسة
رحيه,"[[38.810599, 24.433122]]",POINT,أسماء رئيسة
رم,"[[38.004177, 26.552775]]",POINT,أسماء رئيسة
رهبة,"[[38.743908, 24.32755]]",POINT,أسماء رئيسة
روضة ام البقر,"[[39.145832, 24.185007]]",POINT,أسماء رئيسة
روضة مصلح,"[[38.97887, 24.741318]]",POINT,أسماء رئيسة
رويع الطين,"[[39.402659, 24.442649]]",POINT,أسماء رئيسة
ريم,"[[39.38266, 24.003582]]",POINT,أسماء رئيسة
زبران,"[[39.243572, 25.598681]]",POINT,أسماء رئيسة
سفا,"[[39.218853, 24.068749]]",POINT,أسماء رئيسة
سقام,"[[38.987796, 24.232814]]",POINT,أسماء رئيسة
سلامة عامر,"[[39.382939, 23.956289]]",POINT,أسماء رئيسة
سليلة جهينة,"[[38.403761, 25.53684]]",POINT,أسماء رئيسة
سمحة,"[[39.356332, 25.920632]]",POINT,أسماء رئيسة
سمر,"[[38.867161, 24.211571]]",POINT,أسماء رئيسة
سمر,"[[40.372632, 23.744416]]",POINT,أسماء رئيسة
سويقه,"[[38.437171, 24.351282]]",POINT,أسماء رئيسة
شابة,"[[41.166329, 24.181638]]",POINT,أسماء رئيسة
شبرقه,"[[39.229217, 24.17608]]",POINT,أسماء رئيسة
شرم بريقة,"[[38.538322, 23.605564]]",POINT,أسماء رئيسة
شرم ينبع,"[[37.933323, 24.194448]]",POINT,أسماء رئيسة
شعاب السبعه,"[[37.932272, 23.806236]]",POINT,أسماء رئيسة
شعب الجذيبي,"[[38.420863, 23.470337]]",POINT,أسماء رئيسة
شعب السفلاني,"[[38.230448, 23.517115]]",POINT,أسماء رئيسة
شعب الشرم,"[[37.858222, 24.05287]]",POINT,أسماء رئيسة
شعب تستس,"[[38.03293, 23.649659]]",POINT,أسماء رئيسة
شعب مخارج,"[[38.534996, 23.444996]]",POINT,أسماء رئيسة
شقران علية,"[[40.518351, 24.253972]]",POINT,أسماء رئيسة
شنوكة,"[[39.166174, 24.120762]]",POINT,أسماء رئيسة
صبحا,"[[41.415904, 25.203774]]",POINT,أسماء رئيسة
صحيفة,"[[39.080708, 24.135332]]",POINT,أسماء رئيسة
صخيبرة,"[[41.270893, 24.330575]]",POINT,أسماء رئيسة
صدر,"[[37.944374, 26.572688]]",POINT,أسماء رئيسة
صدعان,"[[41.5872, 24.934909]]",POINT,أسماء رئيسة
صفينة,"[[40.549507, 23.140318]]",POINT,أسماء رئيسة
صماخ,"[[39.209518, 24.159944]]",POINT,أسماء رئيسة
صمد المرازه,"[[38.400929, 24.68291]]",POINT,أسماء رئيسة
صيحان,"[[39.174671, 23.560545]]",POINT,أسماء رئيسة
ضاع,"[[37.694929, 26.610711]]",POINT,أسماء رئيسة
ضاعا,"[[38.49575, 26.138535]]",POINT,أسماء رئيسة
ضعة,"[[40.042892, 24.166403]]",POINT,أسماء رئيسة
ضفيان,"[[38.77852, 24.755115]]",POINT,أسماء رئيسة
طرف الحمة,"[[38.930118, 24.034867]]",POINT,أسماء رئيسة
طريفة,"[[38.838837, 24.164665]]",POINT,أسماء رئيسة
ظمر,"[[37.074223, 27.082908]]",POINT,أسماء رئيسة
عاصر,"[[38.809569, 24.21803]]",POINT,أسماء رئيسة
عبدة,"[[41.275849, 24.418101]]",POINT,أسماء رئيسة
عدان,"[[37.9318, 24.764321]]",POINT,أسماء رئيسة
عرجاء,"[[41.006877, 25.315804]]",POINT,أسماء رئيسة
عرقوص,"[[39.029274, 24.273434]]",POINT,أسماء رئيسة
عريفطان,"[[40.39484, 23.875694]]",POINT,أسماء رئيسة
عسيرا,"[[38.6163, 24.35478]]",POINT,أسماء رئيسة
عشرة,"[[38.887289, 26.07635]]",POINT,أسماء رئيسة
عصمان,"[[37.97111, 25.59411]]",POINT,أسماء رئيسة
عنم,"[[39.294727, 23.907924]]",POINT,أسماء رئيسة
عنيزة,"[[40.882788, 23.056204]]",POINT,أسماء رئيسة
عورش,"[[37.663879, 26.709995]]",POINT,أسماء رئيسة
عيبه,"[[39.224968, 25.715175]]",POINT,أسماء رئيسة
عين الفجه,"[[38.444166, 24.365659]]",POINT,أسماء رئيسة
عين حسن,"[[38.459015, 24.381752]]",POINT,أسماء رئيسة
عين حسين,"[[38.452835, 24.372654]]",POINT,أسماء رئيسة
عين علي,"[[38.450818, 24.363341]]",POINT,أسماء رئيسة
غراب,"[[40.155029, 24.13044]]",POINT,أسماء رئيسة
غريب,"[[39.691672, 24.618065]]",POINT,أسماء رئيسة
غيقة,"[[38.943787, 23.667469]]",POINT,أسماء رئيسة
فانودة,"[[40.617657, 25.349579]]",POINT,أسماء رئيسة
فجيج الفيضه,"[[41.42689, 24.167991]]",POINT,أسماء رئيسة
فريجة,"[[41.569541, 23.963842]]",POINT,أسماء رئيسة
قراقر,"[[37.884636, 26.738555]]",POINT,أسماء رئيسة
قران,"[[40.322227, 23.279815]]",POINT,أسماء رئيسة
قرح,"[[38.0551059, 26.4911827]]",POINT,أسماء رئيسة
قرضة,"[[38.790021, 24.135911]]",POINT,أسماء رئيسة
قرى,"[[36.874559, 27.224185]]",POINT,أسماء رئيسة
قرى الجلس,"[[39.443579, 23.677318]]",POINT,أسماء رئيسة
قرى الغمر,"[[40.733936, 23.551104]]",POINT,أسماء رئيسة
قرى المزرع,"[[40.416813, 23.762205]]",POINT,أسماء رئيسة
قرى وادي حضة,"[[39.383712, 24.006414]]",POINT,أسماء رئيسة
قرية ابو دومة,"[[40.39233, 25.266216]]",POINT,أسماء رئيسة
قرية ابو راكة,"[[38.008189, 25.860207]]",POINT,أسماء رئيسة
قرية ابو شكير,"[[37.682934, 24.508202]]",POINT,أسماء رئيسة
قرية ابو وكيرات,"[[38.868256, 24.087632]]",POINT,أسماء رئيسة
قرية البشامي,"[[38.87907, 24.091451]]",POINT,أسماء رئيسة
قرية البوير,"[[38.981101, 24.958963]]",POINT,أسماء رئيسة
قرية الثمد,"[[39.336462, 25.532098]]",POINT,أسماء رئيسة
قرية الجديد,"[[38.839438, 23.811729]]",POINT,أسماء رئيسة
قرية الجديدة,"[[38.174615, 25.837033]]",POINT,أسماء رئيسة
قرية الجرف,"[[39.503789, 26.168683]]",POINT,أسماء رئيسة
قرية الجو,"[[37.252944, 27.291541]]",POINT,أسماء رئيسة
قرية الخرار,"[[37.35579, 26.218035]]",POINT,أسماء رئيسة
قرية الخفيق,"[[40.40617, 23.090386]]",POINT,أسماء رئيسة
قرية الدقيقه,"[[38.974836, 24.03343]]",POINT,أسماء رئيسة
قرية الرفيعه,"[[39.429417, 26.145744]]",POINT,أسماء رئيسة
قرية الركنة,"[[40.933235, 24.015212]]",POINT,أسماء رئيسة
قرية السوسيه,"[[40.199511, 23.343029]]",POINT,أسماء رئيسة
قرية الصالحية,"[[38.546262, 24.322786]]",POINT,أسماء رئيسة
قرية الصرباني,"[[38.951082, 24.018989]]",POINT,أسماء رئيسة
قرية الضبيط,"[[38.867204, 24.087009]]",POINT,أسماء رئيسة
قرية الضميرية,"[[40.370636, 23.976288]]",POINT,أسماء رئيسة
قرية العثيه,"[[41.269584, 23.595071]]",POINT,أسماء رئيسة
قرية العين,"[[38.254566, 25.837183]]",POINT,أسماء رئيسة
قرية الغزلاني,"[[38.747106, 23.754737]]",POINT,أسماء رئيسة
قرية القراصة,"[[38.167405, 25.15779]]",POINT,أسماء رئيسة
قرية اللحن,"[[39.311979, 25.148692]]",POINT,أسماء رئيسة
قرية المثلث,"[[38.931556, 26.821768]]",POINT,أسماء رئيسة
قرية المربع,"[[38.352671, 25.391099]]",POINT,أسماء رئيسة
قرية الواسطة,"[[38.898082, 23.881509]]",POINT,أسماء رئيسة
قرية الوسفية,"[[41.989317, 24.22348]]",POINT,أسماء رئيسة
قرية ترعه,"[[38.438201, 25.177145]]",POINT,أسماء رئيسة
قرية تلعة نزا,"[[38.26036, 24.413981]]",POINT,أسماء رئيسة
قرية حريمل,"[[37.242429, 27.152431]]",POINT,أسماء رئيسة
قرية خصلف,"[[37.809427, 25.750816]]",POINT,أسماء رئيسة
قرية رواوة,"[[39.567218, 24.149044]]",POINT,أسماء رئيسة
قرية شجوى,"[[38.967819, 25.047541]]",POINT,أسماء رئيسة
قرية شلال,"[[37.851484, 26.784518]]",POINT,أسماء رئيسة
قرية صبحا,"[[40.855794, 25.207014]]",POINT,أسماء رئيسة
قرية طلال,"[[41.96979, 24.663234]]",POINT,أسماء رئيسة
قرية غمرة,"[[39.383132, 25.982623]]",POINT,أسماء رئيسة
قرية فضلاء,"[[37.837708, 26.376157]]",POINT,أسماء رئيسة
قرية قريه,"[[38.602009, 24.694133]]",POINT,أسماء رئيسة
قرية كتيفة,"[[38.072197, 26.081328]]",POINT,أسماء رئيسة
قرية مدسوس,"[[38.555746, 24.357848]]",POINT,أسماء رئيسة
قرية ناشي,"[[39.343135, 23.992832]]",POINT,أسماء رئيسة
قرية واشك,"[[38.377583, 24.2167]]",POINT,أسماء رئيسة
قرية وقير,"[[37.973814, 26.201255]]",POINT,أسماء رئيسة
قصر الصفصافة,"[[39.32215, 25.87615]]",POINT,أسماء رئيسة
قصيب ابو خريط,"[[37.965746, 26.2661]]",POINT,أسماء رئيسة
قصيب ابو سيال,"[[37.921071, 26.328607]]",POINT,أسماء رئيسة
قصيباء,"[[40.508523, 24.995484]]",POINT,أسماء رئيسة
قصيرة,"[[41.382258, 25.342305]]",POINT,أسماء رئيسة
قطعة الجبره,"[[37.161298, 24.39512]]",POINT,أسماء رئيسة
قطعة القرش,"[[37.382505, 24.341776]]",POINT,أسماء رئيسة
قلبان عشرة,"[[38.852227, 26.08062]]",POINT,أسماء رئيسة
قوزة,"[[40.974884, 24.7328]]",POINT,أسماء رئيسة
كبر,"[[38.33014, 24.841332]]",POINT,أسماء رئيسة
كتانه,"[[38.933036, 24.103017]]",POINT,أسماء رئيسة
كتيدة,"[[39.115083, 24.094584]]",POINT,أسماء رئيسة
لحف,"[[40.334394, 22.652886]]",POINT,أسماء رئيسة
لديد السلمه,"[[38.953228, 24.161918]]",POINT,أسماء رئيسة
لفة,"[[38.857462, 24.109991]]",POINT,أسماء رئيسة
مبروكة,"[[38.41876, 25.458412]]",POINT,أسماء رئيسة
متان العريقة,"[[38.25551, 25.719595]]",POINT,أسماء رئيسة
مثعر,"[[39.077725, 23.695943]]",POINT,أسماء رئيسة
مثلثة,"[[41.576107, 24.606929]]",POINT,أسماء رئيسة
مجيرمة,"[[39.368455, 24.090657]]",POINT,أسماء رئيسة
محسر,"[[38.867204, 24.041755]]",POINT,أسماء رئيسة
مخطط رن,"[[38.136184, 25.044322]]",POINT,أسماء رئيسة
مراخ,"[[38.990157, 24.308581]]",POINT,أسماء رئيسة
مرتجة,"[[38.867011, 24.247749]]",POINT,أسماء رئيسة
مرسى اللقوق,"[[37.54921, 24.258585]]",POINT,أسماء رئيسة
مريغان,"[[41.718521, 24.267061]]",POINT,أسماء رئيسة
مستورة,"[[38.135219, 23.840718]]",POINT,أسماء رئيسة
مسيطح,"[[39.742012, 23.456326]]",POINT,أسماء رئيسة
مشاش الكراوين,"[[41.735344, 23.856125]]",POINT,أسماء رئيسة
مشاش ساحوق,"[[41.321661, 25.064449]]",POINT,أسماء رئيسة
مشرفة,"[[38.270831, 24.038901]]",POINT,أسماء رئيسة
مشله,"[[41.900697, 24.409733]]",POINT,أسماء رئيسة
مشوقة,"[[40.547383, 22.864094]]",POINT,أسماء رئيسة
مشيط,"[[39.090021, 24.089026]]",POINT,أسماء رئيسة
مضاويح,"[[39.214711, 24.148893]]",POINT,أسماء رئيسة
مغطية,"[[37.982955, 26.275048]]",POINT,أسماء رئيسة
مغيراء,"[[38.072498, 26.468704]]",POINT,أسماء رئيسة
مفرحات,"[[39.414375, 24.359458]]",POINT,أسماء رئيسة
ملح,"[[39.335604, 25.112793]]",POINT,أسماء رئيسة
ملحة,"[[39.452269, 24.16518]]",POINT,أسماء رئيسة
مليحة,"[[39.67912, 24.703896]]",POINT,أسماء رئيسة
منتجع الدقم,"[[38.617609, 23.560975]]",POINT,أسماء رئيسة
منتجع المغاره,"[[38.54697, 23.576553]]",POINT,أسماء رئيسة
منتجع الوزيف,"[[38.541391, 23.585136]]",POINT,أسماء رئيسة
مهد الذهب,"[[40.878968, 23.504241]]",POINT,أسماء رئيسة
ميقات ذو الحليفة,"[[39.542971, 24.413724]]",POINT,أسماء رئيسة
نبط,"[[37.547557, 24.666667]]",POINT,أسماء رئيسة
نبعة صعيب,"[[40.369649, 23.542585]]",POINT,أسماء رئيسة
نخل الصروم,"[[38.864565, 24.693682]]",POINT,أسماء رئيسة
ندياء,"[[38.097775, 24.315362]]",POINT,أسماء رئيسة
نعامين,"[[39.679506, 24.577425]]",POINT,أسماء رئيسة
نعامين,"[[39.713345, 24.593067]]",POINT,أسماء رئيسة
نعمي,"[[39.641676, 24.630554]]",POINT,أسماء رئيسة
هبا,"[[40.43149, 23.102574]]",POINT,أسماء رئيسة
