name,lon_lat,coor_type,category
الوسيطاء,"[[45.595622, 25.597265]]",POINT,أسماء رئيسة
الوسيطاء,"[[45.493526, 23.06556]]",POINT,أسماء رئيسة
الوسيطاء,"[[46.631169, 22.331729]]",POINT,أسماء رئيسة
الوسيطى,"[[43.698013, 24.766767]]",POINT,أسماء رئيسة
الوسيعة,"[[45.847793, 25.726483]]",POINT,أسماء رئيسة
الوسيعة,"[[46.676273, 22.26182]]",POINT,أسماء رئيسة
الوقف,"[[45.275173, 25.223]]",POINT,أسماء رئيسة
الوهابية,"[[44.195101, 25.422406]]",POINT,أسماء رئيسة
الوهوهي,"[[45.503655, 23.077769]]",POINT,أسماء رئيسة
ام اثلة,"[[45.122802, 24.24777]]",POINT,أسماء رئيسة
ام ارطى,"[[44.675217, 26.37547]]",POINT,أسماء رئيسة
ام الجثجاث,"[[45.004871, 23.657234]]",POINT,أسماء رئيسة
ام الجماجم,"[[45.321844, 26.883888]]",POINT,أسماء رئيسة
ام الدبا,"[[45.064201, 23.800335]]",POINT,أسماء رئيسة
ام الدبا,"[[45.051949, 23.805785]]",POINT,أسماء رئيسة
ام الدنانير,"[[46.669493, 22.251241]]",POINT,أسماء رئيسة
ام السباع,"[[45.587468, 24.285021]]",POINT,أسماء رئيسة
ام السمر,"[[43.95293, 21.521552]]",POINT,أسماء رئيسة
ام الشبرم,"[[45.130677, 23.606873]]",POINT,أسماء رئيسة
ام الشطن,"[[45.076025, 23.353522]]",POINT,أسماء رئيسة
ام العظام,"[[45.178013, 23.183899]]",POINT,أسماء رئيسة
ام المناشير,"[[43.776591, 25.085499]]",POINT,أسماء رئيسة
ام رجوم,"[[46.158113, 26.15319]]",POINT,أسماء رئيسة
ام رضمة,"[[45.387096, 24.634717]]",POINT,أسماء رئيسة
ام سدرة,"[[45.387204, 26.219924]]",POINT,أسماء رئيسة
ام سديرة,"[[45.238438, 26.860886]]",POINT,أسماء رئيسة
ام سلم,"[[45.428059, 22.780452]]",POINT,أسماء رئيسة
ام سليم,"[[44.290524, 23.454437]]",POINT,أسماء رئيسة
ام سليم,"[[45.713038, 24.943728]]",POINT,أسماء رئيسة
ام طلحة,"[[45.450525, 22.932329]]",POINT,أسماء رئيسة
ام طلحة,"[[45.32635, 24.648407]]",POINT,أسماء رئيسة
ام طليحة,"[[45.32871, 26.776235]]",POINT,أسماء رئيسة
ام فرص,"[[43.854825, 25.059063]]",POINT,أسماء رئيسة
ام مرخ,"[[45.295815, 23.020284]]",POINT,أسماء رئيسة
ام نويعر,"[[45.738723, 23.595243]]",POINT,أسماء رئيسة
ام وحيش,"[[44.792461, 22.84682]]",POINT,أسماء رئيسة
اوبير,"[[46.462018, 24.621713]]",POINT,أسماء رئيسة
اين شميسان,"[[44.36481, 24.55646]]",POINT,أسماء رئيسة
بحار,"[[43.624821, 24.160631]]",POINT,أسماء رئيسة
بخيتة,"[[43.307526, 24.560494]]",POINT,أسماء رئيسة
بدائع أبن نجم,"[[43.519077, 24.903431]]",POINT,أسماء رئيسة
بدائع الدلابحة,"[[43.701639, 24.701536]]",POINT,أسماء رئيسة
بدائع العصمة,"[[44.567907, 23.737743]]",POINT,أسماء رئيسة
بدائع العضيان,"[[43.276584, 24.349952]]",POINT,أسماء رئيسة
بدائع القرارة,"[[43.349025, 24.871008]]",POINT,أسماء رئيسة
بدائع المشاعلة,"[[46.057219, 24.481766]]",POINT,أسماء رئيسة
بدائع المصلوم,"[[43.699708, 23.950474]]",POINT,أسماء رئيسة
بديدة,"[[43.232982, 24.405634]]",POINT,أسماء رئيسة
بديدة الغربية,"[[43.220816, 24.408038]]",POINT,أسماء رئيسة
بديعة المراشدة,"[[43.779616, 24.68879]]",POINT,أسماء رئيسة
بديعة النفعة,"[[43.694451, 24.294162]]",POINT,أسماء رئيسة
براحة جهام,"[[43.631086, 24.601564]]",POINT,أسماء رئيسة
برزان,"[[43.779058, 24.312272]]",POINT,أسماء رئيسة
برزان,"[[44.65569, 25.10406]]",POINT,أسماء رئيسة
برزان,"[[45.112953, 26.576421]]",POINT,أسماء رئيسة
برزة,"[[42.890539, 23.756154]]",POINT,أسماء رئيسة
برودان,"[[45.083556, 22.527745]]",POINT,أسماء رئيسة
بطاحة,"[[42.918069, 24.109046]]",POINT,أسماء رئيسة
بعيثران,"[[45.330791, 23.994827]]",POINT,أسماء رئيسة
بلثقاء,"[[43.97722, 21.656306]]",POINT,أسماء رئيسة
بنبان,"[[46.588726, 25.001278]]",POINT,أسماء رئيسة
بهجة,"[[45.559101, 20.55027]]",POINT,أسماء رئيسة
بوضا,"[[46.308746, 24.903023]]",POINT,أسماء رئيسة
بوضاء,"[[45.690637, 25.8289]]",POINT,أسماء رئيسة
بوضان,"[[46.51268, 23.265073]]",POINT,أسماء رئيسة
بيضاء نثيل,"[[42.670684, 23.893397]]",POINT,أسماء رئيسة
بيضاء نثيل,"[[45.046821, 23.82278]]",POINT,أسماء رئيسة
تبراك,"[[45.899656, 24.38098]]",POINT,أسماء رئيسة
تمرية,"[[45.930662, 25.658698]]",POINT,أسماء رئيسة
تمير,"[[45.880859, 25.700519]]",POINT,أسماء رئيسة
تيماء,"[[43.593214, 24.495735]]",POINT,أسماء رئيسة
ثادق,"[[45.862169, 25.28379]]",POINT,أسماء رئيسة
ثادق القديمة,"[[45.865946, 25.2966]]",POINT,أسماء رئيسة
ثرمداء,"[[45.487926, 25.116677]]",POINT,أسماء رئيسة
ثمالة شبيرمة,"[[43.518863, 24.629889]]",POINT,أسماء رئيسة
جاحد,"[[44.311917, 22.54107]]",POINT,أسماء رئيسة
جديدة متيعب,"[[43.713033, 24.561868]]",POINT,أسماء رئيسة
جراب,"[[44.990387, 26.766644]]",POINT,أسماء رئيسة
جرير,"[[43.990116, 20.265656]]",POINT,أسماء رئيسة
جريسة,"[[44.256213, 24.435053]]",POINT,أسماء رئيسة
جزالاء,"[[45.112245, 23.993046]]",POINT,أسماء رئيسة
جزيل,"[[45.122566, 23.980322]]",POINT,أسماء رئيسة
جفن,"[[44.570761, 25.287051]]",POINT,أسماء رئيسة
جفن ضب,"[[45.664158, 24.240646]]",POINT,أسماء رئيسة
جفنا,"[[43.470261, 24.174278]]",POINT,أسماء رئيسة
جلاجل,"[[45.455074, 25.675693]]",POINT,أسماء رئيسة
جليجل,"[[44.9579, 24.011006]]",POINT,أسماء رئيسة
جميمان,"[[45.516508, 22.894564]]",POINT,أسماء رئيسة
جندية,"[[44.537008, 26.795461]]",POINT,أسماء رئيسة
جهام,"[[43.575726, 24.538372]]",POINT,أسماء رئيسة
جو,"[[46.158736, 24.493783]]",POINT,أسماء رئيسة
جوباح,"[[45.064437, 24.546418]]",POINT,أسماء رئيسة
جوي,"[[45.406451, 25.816669]]",POINT,أسماء رئيسة
حجرفة,"[[46.062648, 24.512043]]",POINT,أسماء رئيسة
حجيلاء,"[[45.387311, 23.849087]]",POINT,أسماء رئيسة
حديجة,"[[43.236995, 24.558971]]",POINT,أسماء رئيسة
حديجة,"[[43.600788, 24.805241]]",POINT,أسماء رئيسة
حديجة حليت,"[[43.553731, 24.782131]]",POINT,أسماء رئيسة
حراضة,"[[46.266689, 22.753394]]",POINT,أسماء رئيسة
حريملاء,"[[44.995494, 22.652457]]",POINT,أسماء رئيسة
حريملاء,"[[46.100478, 25.114961]]",POINT,أسماء رئيسة
حزوى,"[[46.231821, 24.991686]]",POINT,أسماء رئيسة
حسلات,"[[42.095833, 23.850696]]",POINT,أسماء رئيسة
حشاشة,"[[42.738447, 23.947663]]",POINT,أسماء رئيسة
حصاة ابن حويل,"[[44.95481, 22.843623]]",POINT,أسماء رئيسة
حفر العتش,"[[46.501458, 25.956745]]",POINT,أسماء رئيسة
حفنة الدهينة,"[[43.474445, 24.079113]]",POINT,أسماء رئيسة
حفنة الشغّار,"[[43.619714, 25.130539]]",POINT,أسماء رئيسة
حفيرة صماخ,"[[45.459774, 22.882698]]",POINT,أسماء رئيسة
حفيرة نساح,"[[46.362305, 24.180994]]",POINT,أسماء رئيسة
حلبان,"[[44.388757, 23.492117]]",POINT,أسماء رئيسة
حلة عبدان,"[[44.880695, 23.513489]]",POINT,أسماء رئيسة
حلقة الفراط,"[[44.844153, 22.623768]]",POINT,أسماء رئيسة
حلوان,"[[45.646327, 23.568206]]",POINT,أسماء رئيسة
حليفة,"[[46.206779, 25.245981]]",POINT,أسماء رئيسة
حليوة,"[[43.129706, 24.607615]]",POINT,أسماء رئيسة
حمام,"[[45.814362, 20.829413]]",POINT,أسماء رئيسة
حميان,"[[43.447323, 23.807545]]",POINT,أسماء رئيسة
حنبدر,"[[44.959917, 26.659334]]",POINT,أسماء رئيسة
حوطة بني تميم,"[[46.88364, 23.497803]]",POINT,أسماء رئيسة
حوطة سدير,"[[45.614376, 25.596085]]",POINT,أسماء رئيسة
حوي الشل,"[[43.525858, 24.179857]]",POINT,أسماء رئيسة
حويتة,"[[45.255003, 24.612658]]",POINT,أسماء رئيسة
حويمضة,"[[45.162821, 26.463146]]",POINT,أسماء رئيسة
حويمضة,"[[45.279808, 23.112144]]",POINT,أسماء رئيسة
خربقاء,"[[44.503019, 22.682047]]",POINT,أسماء رئيسة
خريصة,"[[44.696331, 23.588676]]",POINT,أسماء رئيسة
خريمان الأشقر,"[[44.144912, 25.488195]]",POINT,أسماء رئيسة
خريمان الشغار,"[[44.155941, 25.448821]]",POINT,أسماء رئيسة
خضراء,"[[42.867515, 24.205627]]",POINT,أسماء رئيسة
خطامة سدير,"[[45.691709, 25.587244]]",POINT,أسماء رئيسة
خطما,"[[43.469789, 24.259679]]",POINT,أسماء رئيسة
خف,"[[44.710021, 24.926219]]",POINT,أسماء رئيسة
خفس دغره,"[[47.191, 23.83486]]",POINT,أسماء رئيسة
خل الهيف,"[[44.611788, 26.556079]]",POINT,أسماء رئيسة
البساتين,"[[44.779243, 23.851318]]",POINT,أسماء رئيسة
خيم,"[[45.024011, 22.737794]]",POINT,أسماء رئيسة
داحس,"[[44.807546, 24.281566]]",POINT,أسماء رئيسة
دارة المردمة,"[[43.116574, 23.682833]]",POINT,أسماء رئيسة
دحمولة,"[[41.997836, 24.393232]]",POINT,أسماء رئيسة
دساس,"[[45.260003, 23.420877]]",POINT,أسماء رئيسة
دسمان,"[[44.889128, 24.22333]]",POINT,أسماء رئيسة
دعيكان,"[[42.367637, 23.411908]]",POINT,أسماء رئيسة
دقلة,"[[46.16822, 25.325675]]",POINT,أسماء رئيسة
دلقان,"[[45.592747, 24.267597]]",POINT,أسماء رئيسة
دهو,"[[44.477978, 21.127911]]",POINT,أسماء رئيسة
ذعيفان,"[[45.444002, 22.979772]]",POINT,أسماء رئيسة
ذوي ساير,"[[43.304393, 24.343708]]",POINT,أسماء رئيسة
ذوي عبود,"[[43.2939, 24.112244]]",POINT,أسماء رئيسة
رضوى,"[[43.5465, 24.779255]]",POINT,أسماء رئيسة
رغباء,"[[43.195603, 23.20394]]",POINT,أسماء رئيسة
رغبة,"[[45.803912, 25.173368]]",POINT,أسماء رئيسة
رغلة,"[[44.597218, 25.138693]]",POINT,أسماء رئيسة
رغوة,"[[43.510494, 21.380081]]",POINT,أسماء رئيسة
رفائع الجمش,"[[43.679173, 24.676452]]",POINT,أسماء رئيسة
رفائع المنجور,"[[44.46049, 25.207057]]",POINT,أسماء رئيسة
رفائع الهمدانة,"[[42.835329, 24.043601]]",POINT,أسماء رئيسة
رفاع,"[[46.782875, 22.25903]]",POINT,أسماء رئيسة
رفيعة عواضة,"[[43.628619, 24.587874]]",POINT,أسماء رئيسة
رماح,"[[47.160766, 25.558619]]",POINT,أسماء رئيسة
رمحية,"[[44.677277, 26.353562]]",POINT,أسماء رئيسة
رميثان,"[[45.162091, 26.480591]]",POINT,أسماء رئيسة
روضة ابن حباب,"[[43.724642, 24.796186]]",POINT,أسماء رئيسة
روضة ابو سنون,"[[43.236716, 24.778955]]",POINT,أسماء رئيسة
روضة الطويل,"[[44.555225, 25.220962]]",POINT,أسماء رئيسة
روضة الفرس,"[[45.361841, 24.623151]]",POINT,أسماء رئيسة
روضة القوازين,"[[43.771076, 24.436641]]",POINT,أسماء رئيسة
روضة المحرق,"[[43.263667, 24.7855]]",POINT,أسماء رئيسة
روضة ام سواد,"[[44.610286, 25.111163]]",POINT,أسماء رئيسة
روضة بلاعيس,"[[44.689786, 24.81848]]",POINT,أسماء رئيسة
روضة جهام,"[[43.683872, 24.484577]]",POINT,أسماء رئيسة
روضة سدير,"[[45.552406, 25.619259]]",POINT,أسماء رئيسة
روضة عسعس,"[[42.957487, 24.549379]]",POINT,أسماء رئيسة
رويغب,"[[46.362627, 25.65932]]",POINT,أسماء رئيسة
ريدا,"[[47.601078, 20.532267]]",POINT,أسماء رئيسة
زعفرانة,"[[43.54665, 24.793568]]",POINT,أسماء رئيسة
زميقة,"[[47.166302, 23.957856]]",POINT,أسماء رئيسة
ساجر,"[[44.599235, 25.181437]]",POINT,أسماء رئيسة
ساحب,"[[44.689422, 23.880029]]",POINT,أسماء رئيسة
ساقي الناهض,"[[46.637413, 21.989243]]",POINT,أسماء رئيسة
ساموة بشير,"[[44.573507, 23.474092]]",POINT,أسماء رئيسة
ستارة,"[[46.324883, 22.609112]]",POINT,أسماء رئيسة
سدوس,"[[46.208689, 24.990699]]",POINT,أسماء رئيسة
سر ال كعدة,"[[45.132008, 22.804699]]",POINT,أسماء رئيسة
سر النهيتية,"[[46.039817, 22.878127]]",POINT,أسماء رئيسة
سر ماوان,"[[46.068935, 22.914391]]",POINT,أسماء رئيسة
سرورة,"[[43.617032, 24.551203]]",POINT,أسماء رئيسة
سعدة,"[[43.924735, 23.681138]]",POINT,أسماء رئيسة
سعيدة,"[[41.95123, 23.908181]]",POINT,أسماء رئيسة
سلام,"[[43.128033, 24.746597]]",POINT,أسماء رئيسة
سلطانة,"[[43.749533, 24.903452]]",POINT,أسماء رئيسة
سلطانة,"[[46.462748, 25.010247]]",POINT,أسماء رئيسة
سليسان,"[[43.664238, 24.374263]]",POINT,أسماء رئيسة
سماح,"[[44.949875, 24.179041]]",POINT,أسماء رئيسة
سميرة,"[[43.546543, 24.68879]]",POINT,أسماء رئيسة
سنام,"[[44.75285, 23.651032]]",POINT,أسماء رئيسة
سويدان,"[[46.70213, 22.090909]]",POINT,أسماء رئيسة
سويقة,"[[43.333533, 24.720054]]",POINT,أسماء رئيسة
سيح الدبول,"[[45.769944, 23.645325]]",POINT,أسماء رئيسة
سيح الكراشمة,"[[44.563873, 25.342648]]",POINT,أسماء رئيسة
شبيرمة,"[[43.542252, 24.673233]]",POINT,أسماء رئيسة
شبيكان,"[[44.359403, 23.942878]]",POINT,أسماء رئيسة
شحاذة,"[[42.305582, 23.599663]]",POINT,أسماء رئيسة
شرارة,"[[43.744297, 24.257469]]",POINT,أسماء رئيسة
شراف,"[[44.507632, 25.181801]]",POINT,أسماء رئيسة
شرثة,"[[43.403399, 24.425654]]",POINT,أسماء رئيسة
شرف الزهرة,"[[45.359094, 26.469541]]",POINT,أسماء رئيسة
شعلانة,"[[44.306724, 24.62476]]",POINT,أسماء رئيسة
شقراء,"[[45.256655, 25.244007]]",POINT,أسماء رئيسة
شلاح,"[[45.397074, 23.36556]]",POINT,أسماء رئيسة
شلوان,"[[44.694893, 26.345537]]",POINT,أسماء رئيسة
شوية,"[[47.240696, 26.36399]]",POINT,أسماء رئيسة
صالحية حليت,"[[43.599179, 24.607916]]",POINT,أسماء رئيسة
صبحا,"[[44.65039, 23.26134]]",POINT,أسماء رئيسة
صبحا القرنة,"[[44.732659, 24.765801]]",POINT,أسماء رئيسة
صبحاء الثندوة,"[[44.1995, 25.211306]]",POINT,أسماء رئيسة
صرير,"[[44.811645, 22.571411]]",POINT,أسماء رئيسة
صفاقة,"[[44.51216, 24.346304]]",POINT,أسماء رئيسة
صقرة,"[[43.728847, 24.30989]]",POINT,أسماء رئيسة
صلبوخ,"[[46.347198, 25.078354]]",POINT,أسماء رئيسة
صوية,"[[42.50973, 23.956718]]",POINT,أسماء رئيسة
صيحة,"[[44.862263, 22.142365]]",POINT,أسماء رئيسة
ضبة,"[[43.65263, 25.125904]]",POINT,أسماء رئيسة
ضرما,"[[46.129832, 24.601307]]",POINT,أسماء رئيسة
طارف ابو عرينة,"[[43.463609, 24.028623]]",POINT,أسماء رئيسة
طحي,"[[44.663844, 23.723774]]",POINT,أسماء رئيسة
طريف,"[[44.778578, 22.80899]]",POINT,أسماء رئيسة
طلابات,"[[43.71887, 25.279605]]",POINT,أسماء رئيسة
طلحة خنوقة,"[[43.737366, 24.3857]]",POINT,أسماء رئيسة
طوال النتيفات,"[[45.59309, 22.701015]]",POINT,أسماء رئيسة
طينان,"[[43.602376, 24.271417]]",POINT,أسماء رئيسة
ظلماء,"[[45.66639, 24.471874]]",POINT,أسماء رئيسة
عبادة,"[[43.615487, 24.718316]]",POINT,أسماء رئيسة
عبدة,"[[44.77905, 23.689806]]",POINT,أسماء رئيسة
عبلاء,"[[42.842388, 23.763986]]",POINT,أسماء رئيسة
عبلاء االيميني,"[[43.722303, 24.629374]]",POINT,أسماء رئيسة
عبلاء الرفيعة,"[[43.652351, 24.977868]]",POINT,أسماء رئيسة
عبلاء القرينات,"[[43.668208, 24.965787]]",POINT,أسماء رئيسة
عبلة الدلابحة,"[[43.76642, 24.58869]]",POINT,أسماء رئيسة
عبلة مطربة,"[[43.873751, 24.452884]]",POINT,أسماء رئيسة
عجابة,"[[44.74416, 23.671997]]",POINT,أسماء رئيسة
عجاج,"[[46.439016, 24.168484]]",POINT,أسماء رئيسة
عجلة,"[[43.882914, 23.723259]]",POINT,أسماء رئيسة
عرجاء,"[[44.29194, 24.719131]]",POINT,أسماء رئيسة
عرقة,"[[46.612544, 24.690979]]",POINT,أسماء رئيسة
عروى,"[[44.626229, 23.911228]]",POINT,أسماء رئيسة
عريدة,"[[44.501581, 24.357977]]",POINT,أسماء رئيسة
عريفجان,"[[43.475904, 25.172939]]",POINT,أسماء رئيسة
عسيلان,"[[45.342808, 23.664315]]",POINT,أسماء رئيسة
عسيلة,"[[44.678628, 25.107601]]",POINT,أسماء رئيسة
عسيلة,"[[45.345554, 23.695106]]",POINT,أسماء رئيسة
عسيلة النير,"[[43.509121, 24.076839]]",POINT,أسماء رئيسة
عسيلة الوسطى,"[[43.496675, 24.056561]]",POINT,أسماء رئيسة
عشق,"[[45.895429, 23.648565]]",POINT,أسماء رئيسة
عشيران,"[[44.373136, 25.510833]]",POINT,أسماء رئيسة
عشيرة,"[[44.615994, 26.567173]]",POINT,أسماء رئيسة
عشيرة,"[[45.794041, 25.590742]]",POINT,أسماء رئيسة
عشيرة المخامر,"[[43.593965, 25.116162]]",POINT,أسماء رئيسة
عصام,"[[43.622954, 24.720333]]",POINT,أسماء رئيسة
عصماء,"[[43.692927, 24.771166]]",POINT,أسماء رئيسة
عصيلة,"[[44.515464, 23.667812]]",POINT,أسماء رئيسة
عضي,"[[44.513726, 26.73259]]",POINT,أسماء رئيسة
عطيشانة,"[[43.577957, 24.953041]]",POINT,أسماء رئيسة
عفرية,"[[45.686667, 24.552383]]",POINT,أسماء رئيسة
عفيف,"[[42.912126, 23.901615]]",POINT,أسماء رئيسة
عفيفة,"[[42.993879, 23.97279]]",POINT,أسماء رئيسة
عقلة الأرطاوية,"[[44.558337, 26.672573]]",POINT,أسماء رئيسة
عقلة الحار,"[[43.437796, 24.058599]]",POINT,أسماء رئيسة
عقلة الغويري,"[[43.799164, 24.721105]]",POINT,أسماء رئيسة
عقلة صفية الجنوبية,"[[44.595652, 26.637039]]",POINT,أسماء رئيسة
عقلة صفية الشمالية,"[[44.571533, 26.656373]]",POINT,أسماء رئيسة
عقيلة الديخان,"[[44.657128, 26.564384]]",POINT,أسماء رئيسة
عقيلة رشيد,"[[44.627388, 26.652296]]",POINT,أسماء رئيسة
عليان,"[[44.501989, 23.760595]]",POINT,أسماء رئيسة
علية المنجور,"[[44.460447, 25.232248]]",POINT,أسماء رئيسة
عمرة,"[[43.22279, 24.017014]]",POINT,أسماء رئيسة
عنان,"[[45.285237, 23.796644]]",POINT,أسماء رئيسة
عنز,"[[44.2466, 25.320396]]",POINT,أسماء رئيسة
عواضة,"[[43.622439, 24.573154]]",POINT,أسماء رئيسة
عواضه,"[[42.225888, 24.480908]]",POINT,أسماء رئيسة
عودة سدير,"[[45.677741, 25.552697]]",POINT,أسماء رئيسة
عيدان,"[[44.484651, 23.611314]]",POINT,أسماء رئيسة
عين البراحة,"[[43.776441, 24.758248]]",POINT,أسماء رئيسة
عين الصوينع,"[[44.429569, 25.452039]]",POINT,أسماء رئيسة
عين القنور,"[[44.496603, 25.403867]]",POINT,أسماء رئيسة
عين لبده,"[[45.440204, 23.605886]]",POINT,أسماء رئيسة
عينان,"[[45.794621, 23.468685]]",POINT,أسماء رئيسة
غزيه,"[[42.608263, 23.960023]]",POINT,أسماء رئيسة
غسلة,"[[45.29088, 25.223815]]",POINT,أسماء رئيسة
غصيبة الشبانات,"[[45.558479, 25.610311]]",POINT,أسماء رئيسة
غيانة,"[[46.281066, 25.081337]]",POINT,أسماء رئيسة
فايزة,"[[43.0884, 24.194062]]",POINT,أسماء رئيسة
فايزية الحدباء,"[[43.678336, 24.710956]]",POINT,أسماء رئيسة
فرحة,"[[44.429741, 24.104004]]",POINT,أسماء رئيسة
فردة,"[[44.585223, 23.929446]]",POINT,أسماء رئيسة
فرعة الثعل,"[[42.701175, 23.668091]]",POINT,أسماء رئيسة
فرعة الرميثي,"[[43.31656, 24.15767]]",POINT,أسماء رئيسة
فرعة السرحي,"[[42.10463, 23.93466]]",POINT,أسماء رئيسة
فرعة جفنا,"[[43.456056, 24.161081]]",POINT,أسماء رئيسة
فسحولة,"[[44.472399, 26.761558]]",POINT,أسماء رئيسة
فصيلية التويم,"[[45.551934, 25.648613]]",POINT,أسماء رئيسة
فيضة ابن سعيدان,"[[45.335319, 23.787568]]",POINT,أسماء رئيسة
فيضة الحار,"[[43.45022, 24.055982]]",POINT,أسماء رئيسة
فيضة الرميثي,"[[43.315616, 24.215176]]",POINT,أسماء رئيسة
فيضة الريشية,"[[43.516889, 24.19625]]",POINT,أسماء رئيسة
فيضة السر,"[[44.467485, 25.33546]]",POINT,أسماء رئيسة
فيضة العبسي,"[[43.632052, 24.546847]]",POINT,أسماء رئيسة
فيضة القوازين,"[[43.752987, 24.333515]]",POINT,أسماء رئيسة
فيضة المفص,"[[44.807825, 24.34154]]",POINT,أسماء رئيسة
فيضة الهييشة,"[[43.751786, 25.054772]]",POINT,أسماء رئيسة
فيضة جريسة,"[[44.24072, 24.436147]]",POINT,أسماء رئيسة
فيضة خف,"[[44.708669, 24.939694]]",POINT,أسماء رئيسة
فيضة سالم,"[[43.19556, 24.763205]]",POINT,أسماء رئيسة
فيضة سلام,"[[43.141701, 24.782195]]",POINT,أسماء رئيسة
فيضة غول,"[[43.328297, 24.865301]]",POINT,أسماء رئيسة
فيضة منية,"[[43.451722, 24.994004]]",POINT,أسماء رئيسة
قبيبان,"[[45.525692, 23.51733]]",POINT,أسماء رئيسة
قران,"[[45.402396, 23.239968]]",POINT,أسماء رئيسة
قري ال سويد,"[[45.493634, 25.684683]]",POINT,أسماء رئيسة
قري التويم,"[[45.504899, 25.685563]]",POINT,أسماء رئيسة
قرية الاحمر,"[[46.188669, 22.429061]]",POINT,أسماء رئيسة
قرية البيانية,"[[42.860134, 24.174964]]",POINT,أسماء رئيسة
قرية الغيل,"[[46.5277, 22.569501]]",POINT,أسماء رئيسة
قرية الهدار,"[[45.952313, 21.988063]]",POINT,أسماء رئيسة
قرية الوسفية,"[[41.989317, 24.22348]]",POINT,أسماء رئيسة
قرية حويتة,"[[46.283491, 24.305963]]",POINT,أسماء رئيسة
قرية مويسل,"[[44.68086, 22.592418]]",POINT,أسماء رئيسة
قرية واسط,"[[46.274135, 22.380631]]",POINT,أسماء رئيسة
قصر ساقة,"[[46.312952, 22.737751]]",POINT,أسماء رئيسة
قصر فيهق,"[[46.387024, 24.482067]]",POINT,أسماء رئيسة
قصور آل شذى,"[[44.208791, 25.437705]]",POINT,أسماء رئيسة
قصور ابن موطان,"[[44.221902, 25.436311]]",POINT,أسماء رئيسة
قصور المقبل,"[[46.367176, 24.499769]]",POINT,أسماء رئيسة
قصيباء,"[[44.674895, 26.363025]]",POINT,أسماء رئيسة
قضيعان الأوسط,"[[45.129862, 23.908997]]",POINT,أسماء رئيسة
قضيعان الأول,"[[45.132844, 23.914876]]",POINT,أسماء رئيسة
قمران,"[[44.613161, 22.04735]]",POINT,أسماء رئيسة
قنيفذة,"[[45.705636, 24.545174]]",POINT,أسماء رئيسة
قهب الطير,"[[44.471819, 23.557305]]",POINT,أسماء رئيسة
قويعان,"[[43.500044, 24.294033]]",POINT,أسماء رئيسة
قويعان السحلة,"[[43.476205, 24.293904]]",POINT,أسماء رئيسة
كبشان,"[[43.303642, 24.536076]]",POINT,أسماء رئيسة
كبشة,"[[43.380225, 24.524639]]",POINT,أسماء رئيسة
كبيشة,"[[43.201997, 24.692609]]",POINT,أسماء رئيسة
كحلة,"[[43.544569, 24.697437]]",POINT,أسماء رئيسة
كمدة,"[[45.071239, 20.390282]]",POINT,أسماء رئيسة
كويكبة,"[[43.910723, 24.144173]]",POINT,أسماء رئيسة
لبخة,"[[45.382676, 24.507837]]",POINT,أسماء رئيسة
لبيدة,"[[43.589287, 23.548594]]",POINT,أسماء رئيسة
لجع,"[[45.557556, 23.250504]]",POINT,أسماء رئيسة
لجعة,"[[44.888763, 23.682747]]",POINT,أسماء رئيسة
لحي,"[[43.383315, 24.206314]]",POINT,أسماء رئيسة
لعلع,"[[45.005794, 24.07759]]",POINT,أسماء رئيسة
لهدة نساح,"[[46.320763, 24.141812]]",POINT,أسماء رئيسة
ماسل,"[[44.671698, 24.246976]]",POINT,أسماء رئيسة
مبايض,"[[45.805199, 25.828943]]",POINT,أسماء رئيسة
متعبة,"[[45.422287, 23.242178]]",POINT,أسماء رئيسة
محيذاء,"[[45.369136, 23.847306]]",POINT,أسماء رئيسة
محيرقة,"[[45.066304, 23.985086]]",POINT,أسماء رئيسة
مخيط,"[[42.77971, 24.312744]]",POINT,أسماء رئيسة
مرات,"[[45.463808, 25.070286]]",POINT,أسماء رئيسة
مراغان,"[[44.928932, 23.780422]]",POINT,أسماء رئيسة
مراغة,"[[44.977813, 21.968451]]",POINT,أسماء رئيسة
مرقان,"[[44.935455, 24.059029]]",POINT,أسماء رئيسة
مرقبية الهييشة,"[[43.521974, 25.012414]]",POINT,أسماء رئيسة
مروان,"[[46.672475, 22.064152]]",POINT,أسماء رئيسة
مريصيص,"[[45.843952, 22.658851]]",POINT,أسماء رئيسة
مزارع الجلة,"[[45.49123, 23.892431]]",POINT,أسماء رئيسة
مزارع الرحية,"[[44.710429, 26.340151]]",POINT,أسماء رئيسة
مزعل,"[[45.19769, 24.007616]]",POINT,أسماء رئيسة
مزعلة,"[[45.141106, 24.07465]]",POINT,أسماء رئيسة
مزلة,"[[44.584751, 23.666096]]",POINT,أسماء رئيسة
مساوي,"[[43.83826, 24.94669]]",POINT,أسماء رئيسة
مسواق,"[[45.371711, 23.380473]]",POINT,أسماء رئيسة
مشاش القصب,"[[45.449903, 25.274005]]",POINT,أسماء رئيسة
مشاش عوض,"[[45.169902, 26.416883]]",POINT,أسماء رئيسة
مشذوبة,"[[45.022917, 27.339778]]",POINT,أسماء رئيسة
مشرف,"[[44.465039, 25.41024]]",POINT,أسماء رئيسة
مشرف,"[[43.885574, 24.499147]]",POINT,أسماء رئيسة
مشرف أبو عشر,"[[44.28709, 24.686494]]",POINT,أسماء رئيسة
مشرف الكراشمة,"[[44.663157, 24.927206]]",POINT,أسماء رئيسة
